Developmental_Phase,Date,Year,Month,DOY,DAS,Crop,AGB_g_m2_avg,AGB_se,LAI_avg,GY_avg,Tair_C,VPD_hPa,ET_mm_d,PCPN_mm_cor,R_in_MJ_m2_d,rH_avg,NEE_qa_g_C_m2_d,ER_qa_g_C_m2_d,GEP_qa_g_C_m2_d,VSWC_005cm_avg,VSWC_010cm_avg,VSWC_020cm_avg,VSWC_050cm_avg
Dormant,2017-02-05,2017,2,36,-96,Corn,NA,NA,NA,NA,-13.45416667,0.167710417,0.061363616,0,8.65458,92.449,0.342870106,0.342870106,0,13.358,15.591,10.769,16.323
Dormant,2017-02-06,2017,2,37,-95,Corn,NA,NA,NA,NA,-13.69375,0.174854167,0.084678034,0,5.53896,91.90685417,0.403496143,0.403496143,0,13.252,15.427,10.709,16.312
Dormant,2017-02-07,2017,2,38,-94,Corn,NA,NA,NA,NA,-18.76458333,0.211895833,0.033024886,1.811005076,10.29582,84.824375,0.422578167,0.422578167,0,13.185,15.371,10.673,16.3
Dormant,2017-02-08,2017,2,39,-93,Corn,NA,NA,NA,NA,-21.32708333,0.2370625,0.066540325,0.553985564,11.18016,80.32954167,0.410939957,0.410939957,0,13.108,15.184,10.623,16.284
Dormant,2017-02-09,2017,2,40,-92,Corn,NA,NA,NA,NA,-15.41394375,0.2355625,0.091366275,0.598022531,9.2781,85.22595833,0.384101395,0.384101395,0,12.962,14.974,10.48,16.272
Dormant,2017-02-10,2017,2,41,-91,Corn,NA,NA,NA,NA,2.949877083,1.7524375,0.143448038,1.054992743,11.43054,79.2658125,0.560501424,0.560501424,0,13.527,15.005,10.286,16.25
Dormant,2017-02-11,2017,2,42,-90,Corn,NA,NA,NA,NA,1.479864583,1.15658125,0.28172838100000003,0,8.40276,83.56341667,0.659851704,0.659851704,0,14.894,17.135,10.882,16.165
Dormant,2017-02-12,2017,2,43,-89,Corn,NA,NA,NA,NA,-1.799514583,1.071822917,0.30590999,0,12.11022,80.64685417,0.649464696,0.649464696,0,15.688,17.811,11.349,16.159
Dormant,2017-02-13,2017,2,44,-88,Corn,NA,NA,NA,NA,-0.140952917,1.447947917,0.429635324,0,12.19284,77.19220833,0.685871712,0.685871712,0,16.351,18.233,11.604,16.172
Dormant,2017-02-14,2017,2,45,-87,Corn,NA,NA,NA,NA,-0.28599375,0.868671875,0.217540827,0,11.71224,85.88402083,0.65947068,0.65947068,0,16.574,18.477,11.769,16.189
Dormant,2017-02-15,2017,2,46,-86,Corn,NA,NA,NA,NA,-0.356875,0.910545435,0.158070754,0,12.95388,88.77591667,0.724313016,0.724313016,0,17.129,18.69,11.897,16.206
Dormant,2017-02-16,2017,2,47,-85,Corn,NA,NA,NA,NA,4.644175,2.84094375,0.200115289,0,12.2391,69.04710417,0.693687024,0.693687024,0,18.784,19.166,12.011,16.427
Dormant,2017-02-17,2017,2,48,-84,Corn,NA,NA,NA,NA,4.79339375,2.511164583,0.121947237,0,12.33882,71.36485417,0.763231032,0.763231032,0,23.131,21.929,12.145,18.815
Dormant,2017-02-18,2017,2,49,-83,Corn,NA,NA,NA,NA,1.45845625,0.897732083,0.101038119,0,6.65856,86.79729167,0.796567068,0.796567068,0,26.283,23.884,12.33,19.249
Dormant,2017-02-19,2017,2,50,-82,Corn,NA,NA,NA,NA,2.42931875,0.518527698,0.12657397,0,11.35368,93.80152083,0.819585,0.819585,0,28.074,25.216,12.408,19.276
Dormant,2017-02-20,2017,2,51,-81,Corn,NA,NA,NA,NA,4.62858125,1.705254583,0.217075256,3.22799679,11.5209,82.78166667,0.92677716,0.92677716,0,31.645,29.322,14.544,20.177
Dormant,2017-02-21,2017,2,52,-80,Corn,NA,NA,NA,NA,5.1722375,2.473010417,0.164102161,1.365020722,8.1702,75.115625,0.851229605,0.851229605,0,32.6,30.533,18.642,22.327
Dormant,2017-02-22,2017,2,53,-79,Corn,NA,NA,NA,NA,0.20935875,0.090790636,0.196788667,9.54299976,5.92722,98.49247917,0.79797083,0.79797083,0,32.538,30.913,20.289,23.243
Dormant,2017-02-23,2017,2,54,-78,Corn,NA,NA,NA,NA,-4.258154167,0.267017938,0.221833213,0,6.02028,94.2190625,0.173867321,0.173867321,0,30.88,30.148,20.702,23.079
Dormant,2017-02-24,2017,2,55,-77,Corn,NA,NA,NA,NA,-6.4573625,0.96256875,0.454035364,0,13.959,78.47910417,0.148322932,0.148322932,0,30.326,29.852,20.701,22.98
Dormant,2017-02-25,2017,2,56,-76,Corn,NA,NA,NA,NA,-5.857841667,0.315177292,0.171576435,1.23699953,10.12608,92.00483333,0.160289928,0.160289928,0,29.887,29.726,20.688,22.944
Dormant,2017-02-26,2017,2,57,-75,Corn,NA,NA,NA,NA,-9.469185417,0.296764583,0.167681957,0,12.24162,90.79027083,0.128617427,0.128617427,0,29.547,29.65,20.672,22.957
Dormant,2017-02-27,2017,2,58,-74,Corn,NA,NA,NA,NA,-9.2017,0.21398125,0.285929413,0,8.92908,93.76666667,0.425157029,0.425157029,0,28.999,29.38,20.611,22.994
Dormant,2017-02-28,2017,2,59,-73,Corn,NA,NA,NA,NA,-7.645479167,0.391383333,0.256224634,0,9.77256,89.57229167,0.07657706,0.07657706,0,28.133,28.991,20.509,23.069
Dormant,2017-03-01,2017,3,60,-72,Corn,NA,NA,NA,NA,-7.913485417,0.54435416700000006,0.370006446,0,12.66084,85.96314583,0.160219239,0.160219239,0,27.277,28.673,20.421,23.167
Dormant,2017-03-02,2017,3,61,-71,Corn,NA,NA,NA,NA,-9.067416667,0.3244875,0.228026581,0,14.28948,90.98529167,0.440515232,0.440515232,0,26.538,28.355,20.341,23.269
Dormant,2017-03-03,2017,3,62,-70,Corn,NA,NA,NA,NA,-4.58891875,0.629635417,0.329389531,0,10.0827,88.24177083,0.569808432,0.569808432,0,26.176,28.128,20.261,23.363
Dormant,2017-03-04,2017,3,63,-69,Corn,NA,NA,NA,NA,2.12033125,2.268839583,0.346288792,0,13.65588,74.28864583,0.894901608,0.894901608,0,26.725,28.188,20.194,23.453
Dormant,2017-03-05,2017,3,64,-68,Corn,NA,NA,NA,NA,3.52261875,1.702697917,0.172785918,0,14.05098,80.29825,0.758491344,0.758491344,0,31.955,30.248,20.798,23.984
Dormant,2017-03-06,2017,3,65,-67,Corn,NA,NA,NA,NA,-0.60696875,0.86583125,0.708674704,0,4.02138,85.33802083,1.071507096,1.071507096,0,33.611,31.51,22.314,24.986
Dormant,2017-03-07,2017,3,66,-66,Corn,NA,NA,NA,NA,-4.721708333,1.747710417,1.434810043,0,16.6905,61.72620833,1.00548864,1.00548864,0,29.851,30.432,21.958,25.371
Dormant,2017-03-08,2017,3,67,-65,Corn,NA,NA,NA,NA,-7.33239375,1.355339583,0.659399457,0,11.21328,62.866,0.388519198,0.388519198,0,25.314,29.441,21.622,25.866
Dormant,2017-03-09,2017,3,68,-64,Corn,NA,NA,NA,NA,-11.19254792,0.657475,0.348847712,0,11.5434,75.47758333,0.165356658,0.165356658,0,21.887,28.593,21.415,25.97
Dormant,2017-03-10,2017,3,69,-63,Corn,NA,NA,NA,NA,-16.26041667,0.451479167,0.407612973,0.520996158,9.21528,73.89322917,0.305191323,0.305191323,0,19.245,27.06,21.324,25.971
Dormant,2017-03-11,2017,3,70,-62,Corn,NA,NA,NA,NA,-14.91875,0.301583333,0.246028184,0.746002398,13.30686,84.42010417,0.263994319,0.263994319,0,17.283,23.8,21.292,25.939
Dormant,2017-03-12,2017,3,71,-61,Corn,NA,NA,NA,NA,-12.61041667,0.287625,0.299796574,2.382995616,11.33748,87.75652083,0.226763893,0.226763893,0,15.914,21.564,21.112,25.868
Dormant,2017-03-13,2017,3,72,-60,Corn,NA,NA,NA,NA,-15.17916667,0.347458333,0.302083035,0,15.85818,83.64783333,0.217403651,0.217403651,0,14.814,19.675,20.744,25.792
Dormant,2017-03-14,2017,3,73,-59,Corn,NA,NA,NA,NA,-9.188970833,0.310020833,0.332609169,0.921997063,16.416,89.51020833,0.09411873,0.09411873,0,14.341,18.323,20.044,25.705
Dormant,2017-03-15,2017,3,74,-58,Corn,NA,NA,NA,NA,-4.735679167,0.259927083,0.266788791,0,14.81544,94.14777083,0.179702345,0.179702345,0,14.572,18.155,19.611,25.617
Dormant,2017-03-16,2017,3,75,-57,Corn,NA,NA,NA,NA,1.549185417,0.401305417,0.135541297,0.674987751,8.20314,95.1231875,0.411129194,0.411129194,0,15.257,18.502,19.454,25.52
Dormant,2017-03-17,2017,3,76,-56,Corn,NA,NA,NA,NA,1.6850125,1.778689583,1.264003088,0,17.43426,75.15420833,0.504733032,0.504733032,0,17.558,20.639,19.736,25.404
Dormant,2017-03-18,2017,3,77,-55,Corn,NA,NA,NA,NA,0.182375,1.764716667,1.232063656,0,17.72298,76.81108333,0.371755246,0.371755246,0,21.094,22.753,20.505,25.816
Dormant,2017-03-19,2017,3,78,-54,Corn,NA,NA,NA,NA,6.944958333,3.987779167,1.295087814,0,11.27808,65.819875,0.555222362,0.555222362,0,22.847,23.607,22.596,27.999
Dormant,2017-03-20,2017,3,79,-53,Corn,NA,NA,NA,NA,3.456616667,2.459522917,0.923942711,0,9.89766,71.10447917,0.475631568,0.475631568,0,27.642,24.479,21.098,27.7
Dormant,2017-03-21,2017,3,80,-52,Corn,NA,NA,NA,NA,-4.909672917,1.05305,1.322431781,0,18.15084,76.10204167,0.390006167,0.390006167,0,29.023,25.985,20.363,27.404
Dormant,2017-03-22,2017,3,81,-51,Corn,NA,NA,NA,NA,-0.382308333,1.437127083,1.235409377,0,11.64888,78.8726875,0.236173392,0.236173392,0,26.631,25.642,20.22,27.414
Dormant,2017-03-23,2017,3,82,-50,Corn,NA,NA,NA,NA,1.63974375,0.258885356,0.221490186,11.36999418,2.21688,95.84239583,0.385151285,0.385151285,0,30.137,26.12,20.579,27.835
Dormant,2017-03-24,2017,3,83,-49,Corn,NA,NA,NA,NA,1.469572917,0.754928979,1.651443206,0,20.23128,91.09535417,0.015524136,0.015524136,0,31.434,29.832,22.554,28.577
Dormant,2017-03-25,2017,3,84,-48,Corn,NA,NA,NA,NA,2.81958125,1.512160608,1.119192217,0,11.31264,86.37025,0.456113974,0.456113974,0,31.268,31.942,22.488,28.412
Dormant,2017-03-26,2017,3,85,-47,Corn,NA,NA,NA,NA,7.274352083,3.6834125,1.063059177,0,17.2944,73.34577083,0.494553514,0.494553514,0,33.029,31.801,22.742,28.31
Dormant,2017-03-27,2017,3,86,-46,Corn,NA,NA,NA,NA,8.322802083,5.17713125,1.00760201,0,19.39032,64.877875,0.346385808,0.346385808,0,31.682,30.789,22.498,28.234
Dormant,2017-03-28,2017,3,87,-45,Corn,NA,NA,NA,NA,6.563814583,3.301664376,0.700242487,0,16.22142,75.4354375,0.095791075,0.095791075,0,29.852,30.209,22.282,28.178
Dormant,2017-03-29,2017,3,88,-44,Corn,NA,NA,NA,NA,8.999027083,4.023218543,0.943605503,0,15.09192,72.91779167,0.516145997,0.516145997,0,29.492,29.966,22.4,28.117
Dormant,2017-03-30,2017,3,89,-43,Corn,NA,NA,NA,NA,6.915685417,2.947947917,0.762688856,0,16.83288,74.45716667,0.335606544,0.335606544,0,28.716,29.647,22.221,28.087
Dormant,2017-03-31,2017,3,90,-42,Corn,NA,NA,NA,NA,7.966133333,4.048685417,0.721677155,0,18.85878,69.670375,0.286375392,0.286375392,0,29.006,29.548,22.35,28.056
Dormant,2017-04-01,2017,4,91,-41,Corn,NA,NA,NA,NA,9.805108333,5.11416118,0.921409286,0,18.92754,67.724625,0.600285211,0.600285211,0,28.857,29.521,22.501,28.071
Dormant,2017-04-02,2017,4,92,-40,Corn,NA,NA,NA,NA,8.890289583,4.7423375,0.54861799,0,10.07622,61.34014583,0.803312856,0.803312856,0,26.808,29.228,22.365,28.093
Dormant,2017-04-03,2017,4,93,-39,Corn,NA,NA,NA,NA,8.33801875,5.653397917,0.655326152,0,17.1468,55.540875,0.541724976,0.541724976,0,26.918,28.999,22.189,28.039
Dormant,2017-04-04,2017,4,94,-38,Corn,NA,NA,NA,NA,5.596408333,1.4655875,0.3397403,0,7.87968,84.43602083,0.436642639,0.436642639,0,25.453,28.743,22.111,27.992
Dormant,2017-04-05,2017,4,95,-37,Corn,NA,NA,NA,NA,4.72335,2.654471604,0.578263508,0,18.41922,75.90741667,0.397141294,0.397141294,0,26.104,28.546,22.007,27.92
Dormant,2017-04-06,2017,4,96,-36,Corn,NA,NA,NA,NA,4.6476625,4.693272085,0.822799277,0,22.51008,62.15252083,0.804717038,0.804717038,0,25.47,28.375,21.88,27.854
Dormant,2017-04-07,2017,4,97,-35,Corn,NA,NA,NA,NA,12.54762083,9.750289583,0.685058784,0,19.75338,43.32077083,0.339273187,0.339273187,0,25.791,28.475,21.983,27.807
Dormant,2017-04-08,2017,4,98,-34,Corn,NA,NA,NA,NA,14.67811042,10.35644583,0.607051592,0,17.9829,42.3318125,0.967293338,0.967293338,0,25.503,28.644,22.234,27.868
Dormant,2017-04-09,2017,4,99,-33,Corn,NA,NA,NA,NA,6.3117125,3.594958333,0.506685363,0,21.16404,65.07508333,0.547134912,0.547134912,0,24.593,28.319,22.17,27.951
Dormant,2017-04-10,2017,4,100,-32,Corn,NA,NA,NA,NA,0.5006875,3.599789583,0.407815363,0,18.3173886,53.8870625,0.257184936,0.257184936,0,23.015,27.813,21.819,27.913
Dormant,2017-04-11,2017,4,101,-31,Corn,NA,NA,NA,NA,6.147054167,6.560833333,0.814215344,0.3,21.70484856,47.40941667,0.053933278,0.053933278,0,23.781,27.75,21.713,27.798
Dormant,2017-04-12,2017,4,102,-30,Corn,NA,NA,NA,NA,8.775833333,8.193577083,0.575887692,0,21.1539789,37.54954167,0.468958723,0.468958723,0,23.899,27.813,21.804,27.756
Dormant,2017-04-13,2017,4,103,-29,Corn,NA,NA,NA,NA,10.2781,5.9923125,0.699685609,0,23.65458858,59.82014583,0.512433756,0.512433756,0,23.141,27.749,21.89,27.778
Dormant,2017-04-14,2017,4,104,-28,Corn,NA,NA,NA,NA,15.09946042,7.424664583,0.552901468,0,19.12277088,64.48329167,0.483743038,0.483743038,0,23.577,27.953,22.094,27.824
Dormant,2017-04-15,2017,4,105,-27,Corn,NA,NA,NA,NA,8.6635875,4.311366667,0.916286081,5.3,9.25109388,63.6654375,0.873443736,0.873443736,0,23.006,27.674,21.913,27.904
Dormant,2017-04-16,2017,4,106,-26,Corn,NA,NA,NA,NA,5.530539583,4.193241667,1.108525676,0,23.01432498,58.47852083,1.135234656,1.135234656,0,23.129,27.518,21.55,27.834
Dormant,2017-04-17,2017,4,107,-25,Corn,NA,NA,NA,NA,1.830652083,3.1005625,0.984664076,0.6,17.25454044,65.60429167,0.14929866,0.14929866,0,22.009,27.171,21.326,27.717
Dormant,2017-04-18,2017,4,108,-24,Corn,NA,NA,NA,NA,4.585735417,0.583361884,0.602894942,10.3,7.93575792,93.88222917,1.740008066,1.740008066,0,31.406,31.247,21.581,27.593
Dormant,2017-04-19,2017,4,109,-23,Corn,NA,NA,NA,NA,4.51515625,1.328922995,0.804632401,4.6,9.11725974,87.19539583,1.054480313,1.054480313,0,31.186,30.832,21.663,27.551
Dormant,2017-04-20,2017,4,110,-22,Corn,NA,NA,NA,NA,6.753789583,0.841993955,0.815385442,2,9.1360647,93.25475,1.099076213,1.099076213,0,34.728,31.907,22.064,27.544
Dormant,2017-04-21,2017,4,111,-21,Corn,NA,NA,NA,NA,8.138839583,3.473706087,1.320181674,0.2,18.66719178,77.44383333,0.613975205,0.613975205,0,33.846,31.184,22.26,27.633
Dormant,2017-04-22,2017,4,112,-20,Corn,NA,NA,NA,NA,10.3371625,6.166989583,1.287891792,0,21.59300664,64.18910417,1.109486009,1.109486009,0,32.326,30.651,22.3,27.739
Dormant,2017-04-23,2017,4,113,-19,Corn,NA,NA,NA,NA,0.836904167,0.560784383,0.480066644,0,6.75098244,91.50670833,0.151802208,0.151802208,0,28.353,29.834,22.018,27.793
Dormant,2017-04-24,2017,4,114,-18,Corn,NA,NA,NA,NA,0.203235417,0.235616848,0.487351902,1.9,6.9308838,96.62425,0.372494009,0.372494009,0,30.136,30.134,21.613,27.67
Dormant,2017-04-25,2017,4,115,-17,Corn,NA,NA,NA,NA,-0.87833125,0.747366667,0.438021056,0,4.77589446,88.11270833,0.348336482,0.348336482,0,29.732,30.049,21.387,27.524
Dormant,2017-04-26,2017,4,116,-16,Corn,NA,NA,NA,NA,2.015795417,2.43439375,0.726117857,0,24.33923892,68.83854167,0.355959295,0.355959295,0,29.349,29.845,21.342,27.376
Dormant,2017-04-27,2017,4,117,-15,Corn,NA,NA,NA,NA,3.606179167,3.9690375,0.74254141,0,25.7321601,58.7325625,0.509232636,0.509232636,0,29.123,29.698,21.53,27.348
Dormant,2017-04-28,2017,4,118,-14,Corn,NA,NA,NA,NA,6.154489583,6.43146875,0.698849982,0,27.60589692,44.34316667,0.546155849,0.546155849,0,28.621,29.425,21.614,27.336
Dormant,2017-04-29,2017,4,119,-13,Corn,NA,NA,NA,NA,8.42884375,8.661379167,0.818696181,0,24.27901992,32.526375,1.08301119,1.08301119,0,27.98,29.38,21.79,27.458
Dormant,2017-04-30,2017,4,120,-12,Corn,NA,NA,NA,NA,9.7434,8.82195,0.84444819,0,27.90270702,37.21116667,1.192134786,1.192134786,0,27.471,29.341,22.335,27.533
Dormant,2017-05-01,2017,5,121,-11,Corn,NA,NA,NA,NA,8.236720833,4.4070875,0.602320978,0.8,13.11460074,62.10541667,0.963406873,0.963406873,0,25.982,29.027,22.368,27.636
Dormant,2017-05-02,2017,5,122,-10,Corn,NA,NA,NA,NA,8.7622375,3.328244979,0.845376861,0,17.21035422,76.58989583,0.682784014,0.682784014,0,25.696,28.796,22.266,27.653
Dormant,2017-05-03,2017,5,123,-9,Corn,NA,NA,NA,NA,11.27251458,7.05129375,0.673340636,0,24.46142112,54.5644375,0.670071442,0.670071442,0,25.415,28.716,22.348,27.669
Dormant,2017-05-04,2017,5,124,-8,Corn,NA,NA,NA,NA,13.3912875,11.150775,0.870598809,0,27.2965482,43.96383333,0.664664227,0.664664227,0,24.739,28.624,22.427,27.72
Dormant,2017-05-05,2017,5,125,-7,Corn,NA,NA,NA,NA,18.10684583,15.08517917,0.730214676,0,27.20468592,39.30479167,0.873983606,0.873983606,0,24.32,28.675,22.665,27.816
Dormant,2017-05-06,2017,5,126,-6,Corn,NA,NA,NA,NA,18.92792917,16.82297083,0.829965312,0,27.48660246,34.52839583,0.496592878,0.496592878,0,22.99,28.311,22.951,27.951
Dormant,2017-05-07,2017,5,127,-5,Corn,NA,NA,NA,NA,21.31041667,18.32347708,0.726773993,0,25.7585715,35.53460417,0.528508584,0.528508584,0,21.782,27.888,23.001,28.041
Dormant,2017-05-08,2017,5,128,-4,Corn,NA,NA,NA,NA,14.73299583,7.06501875,0.944818392,0.8,20.6967492,60.55779167,0.91931395,0.91931395,0,20.728,27.313,22.949,28.131
Dormant,2017-05-09,2017,5,129,-3,Corn,NA,NA,NA,NA,11.85235,7.045097917,0.632041599,0,22.74152832,60.57641667,0.546983453,0.546983453,0,20.431,26.779,22.637,28.108
Dormant,2017-05-10,2017,5,130,-2,Corn,NA,NA,NA,NA,12.29447708,7.664260417,0.731678979,0,28.13907312,56.486375,0.55229755,0.55229755,0,19.857,26.434,22.569,28.079
Dormant,2017-05-11,2017,5,131,-1,Corn,NA,NA,NA,NA,14.26881458,9.63655,0.703846425,0,20.84784966,53.02595833,1.627123431,1.627123431,0,19.367,26.121,22.49,28.057
Establishment,2017-05-12,2017,5,132,0,Corn,NA,NA,NA,NA,18.88947083,14.92227083,0.849784746,0,25.89752304,46.47339583,0.356662202,0.356662202,0,19.003,26.044,22.584,28.055
Establishment,2017-05-13,2017,5,133,1,Corn,NA,NA,NA,NA,19.9369625,15.61943333,0.621224115,0,27.75223962,44.73760417,0.31362025,0.31362025,0,17.943,25.886,22.659,28.127
Establishment,2017-05-14,2017,5,134,2,Corn,NA,NA,NA,NA,17.64791667,11.96226875,0.635755582,0,28.11112614,44.971375,0.543568385,0.543568385,0,17.128,25.518,22.701,28.199
Establishment,2017-05-15,2017,5,135,3,Corn,NA,NA,NA,NA,16.99849583,13.27594167,0.679531464,0.6,19.7632998,37.44039583,0.377950752,0.377950752,0,16.495,24.777,22.459,28.234
Establishment,2017-05-16,2017,5,136,4,Corn,NA,NA,NA,NA,13.59791667,3.091935417,0.742301847,5.3,12.46649832,82.60410417,0.470941042,0.470941042,0,20.071,25.117,22.241,28.189
Establishment,2017-05-17,2017,5,137,5,Corn,NA,NA,NA,NA,10.19062292,2.933983333,0.626384733,0,14.8568976,77.31829167,0.555308503,0.555308503,0,20.17,24.626,21.817,28.089
Establishment,2017-05-18,2017,5,138,6,Corn,NA,NA,NA,NA,7.574420833,6.0800375,0.674620396,0,28.70755146,51.79208333,-0.169637207,0.732510166,0.902147373,19.716,24.391,21.455,27.918
Establishment,2017-05-19,2017,5,139,7,Corn,NA,NA,NA,NA,9.666735417,7.978022917,0.560755294,0,22.31308566,39.44827083,-0.725139314,0.82321268,1.548351994,19.678,24.47,21.456,27.797
Establishment,2017-05-20,2017,5,140,8,Corn,NA,NA,NA,NA,9.878345833,6.628704167,0.502652419,0,22.07085084,50.2615,-0.133392822,0.906369071,1.039761893,19.372,24.448,21.492,27.765
Establishment,2017-05-21,2017,5,141,9,Corn,NA,NA,NA,NA,11.07147083,8.472285417,0.598262106,0,26.00940708,54.802,0.275914996,0.907649828,0.631734832,18.756,24.424,21.451,27.744
Establishment,2017-05-22,2017,5,142,10,Corn,NA,NA,NA,NA,11.19556042,5.979435417,0.46992678,0,16.45327296,58.72983333,0.162231223,1.014057452,0.851826229,18.266,24.234,21.465,27.747
Establishment,2017-05-23,2017,5,143,11,Corn,NA,NA,NA,NA,12.53201667,7.82485625,0.529834436,0,26.36872686,50.6109375,0.465657139,1.011107267,0.545450128,17.827,24.079,21.418,27.719
Establishment,2017-05-24,2017,5,144,12,Corn,NA,NA,NA,NA,13.09521042,8.188672917,0.531672218,0,29.49806016,55.645,-0.352018027,1.057306621,1.409324648,17.249,23.889,21.399,27.711
Establishment,2017-05-25,2017,5,145,13,Corn,NA,NA,NA,NA,15.00861875,8.193629167,0.892079314,0.3,26.76250602,59.58808333,0.269864859,1.537594226,1.267729367,16.762,23.848,21.528,27.734
Establishment,2017-05-26,2017,5,146,14,Corn,NA,NA,NA,NA,13.27527917,7.614360417,0.461285557,0,17.8039098,56.44404167,0.515505816,1.456545067,0.941039251,16.082,23.365,21.425,27.79
Establishment,2017-05-27,2017,5,147,15,Corn,NA,NA,NA,NA,14.89778542,9.79400625,0.645582892,0,24.27952896,50.42366667,0.110963693,1.534116645,1.423152952,15.853,23.109,21.295,27.769
Establishment,2017-05-28,2017,5,148,16,Corn,NA,NA,NA,NA,15.09547292,9.843685417,0.607252094,0,26.09666838,51.11883333,0.338637407,1.516431441,1.177794033,15.401,22.751,21.244,27.766
Establishment,2017-05-29,2017,5,149,17,Corn,NA,NA,NA,NA,12.54096875,6.901397917,0.433960363,0,18.1208295,56.91183333,0.014011738,1.40389689,1.389885152,14.979,22.269,21.067,27.768
Establishment,2017-05-30,2017,5,150,18,Corn,NA,NA,NA,NA,12.19704792,7.683802083,0.566723678,0,28.3763529,53.4010625,0.146790021,1.35082805,1.204038029,14.781,22.01,20.817,27.705
Establishment,2017-05-31,2017,5,151,19,Corn,NA,NA,NA,NA,14.67960833,12.33380625,0.61352956299999994,0,30.55759866,38.1295625,-0.682437484,1.317759305,2.000196789,14.497,21.945,20.809,27.665
Establishment,2017-06-01,2017,6,152,20,Corn,NA,NA,NA,NA,21.82291667,18.02138958,0.671924344,0,29.27762244,38.77160417,-0.418054929,1.539671664,1.957726593,14.661,21.819,20.898,27.718
Establishment,2017-06-02,2017,6,153,21,Corn,NA,NA,NA,NA,24.57708333,17.40442917,0.725532209,0,27.11416662,50.9781875,0.085461941,1.722913258,1.637451317,14.315,21.678,21.027,27.832
Establishment,2017-06-03,2017,6,154,22,Corn,NA,NA,NA,NA,22.02291667,19.05537708,0.676161161,0,30.53348442,36.74779167,0.743903355,1.699509273,0.955605918,13.272,21.125,20.806,27.972
Establishment,2017-06-04,2017,6,155,23,Corn,NA,NA,NA,NA,23.0625,22.86655625,0.64355775,0,29.89282266,31.65760417,0.347259666,1.824799317,1.477539651,13.026,20.722,20.529,28.024
Establishment,2017-06-05,2017,6,156,24,Corn,NA,NA,NA,NA,23.075,17.71213958,0.475229084,0,29.2336137,47.89939583,-0.068453964,1.893444176,1.96189814,12.512,20.35,20.375,28.084
Establishment,2017-06-06,2017,6,157,25,Corn,NA,NA,NA,NA,19.2,9.388485417,0.858010572,0,22.15903482,58.72629167,-0.062172641,1.824516743,1.886689384,12.288,19.805,20.063,28.132
Establishment,2017-06-07,2017,6,158,26,Corn,NA,NA,NA,NA,18.04358125,10.13231875,1.087222827,0,28.1002941,59.18920833,0.353321859,1.732784076,1.379462218,12.244,19.493,19.678,28.077
Establishment,2017-06-08,2017,6,159,27,Corn,NA,NA,NA,NA,20.45208333,13.20011458,0.891360979,0,29.29233114,53.44183333,-0.202996971,1.75421972,1.957216691,12.102,19.332,19.452,28.022
Establishment,2017-06-09,2017,6,160,28,Corn,NA,NA,NA,NA,26.18125,22.44638125,0.904732248,0,26.166456,43.30608333,0.210151995,1.706652919,1.496500924,12.413,19.11,19.23,27.994
Establishment,2017-06-10,2017,6,161,29,Corn,NA,NA,NA,NA,21.5875,14.79730208,1.016865329,0,28.48747392,47.55539583,0.559862886,1.8797721,1.319909214,11.718,18.699,18.939,27.976
Early Greening,2017-06-11,2017,6,162,30,Corn,NA,NA,NA,NA,20.55208333,15.42549583,1.367111116,0.4,28.95969006,46.1748125,0.842217139,2.187753863,1.345536724,11.616,18.307,18.535,27.918
Early Greening,2017-06-12,2017,6,163,31,Corn,NA,NA,NA,NA,19.41875,14.37375417,0.968143076,0,23.63828472,41.56647917,0.315938733,2.196614697,1.880675965,11.409,17.937,18.111,27.796
Early Greening,2017-06-13,2017,6,164,32,Corn,NA,NA,NA,NA,17.18541667,2.875508333,2.049335447,18.3,13.60991502,86.231625,2.097511208,2.277092959,0.179581751,27.48,27.018,17.8,27.627
Early Greening,2017-06-14,2017,6,165,33,Corn,2.65705183,NA,0.038571805,NA,18.44791667,7.934795211,2.415036523,0.1,21.57437052,66.79175,1.262797753,2.459725904,1.196928151,27.057,27.447,17.525,27.478
Early Greening,2017-06-15,2017,6,166,34,Corn,NA,NA,NA,NA,19.73541667,14.02722083,1.831530984,0,30.91694544,48.44802083,1.030036454,2.545777838,1.515741384,25.028,26.437,17.313,27.278
Early Greening,2017-06-16,2017,6,167,35,Corn,NA,NA,NA,NA,18.00833333,9.90843125,1.360566916,0.1,20.67823656,59.7461875,0.847919639,2.623275903,1.775356263,23.743,25.638,17.208,27.144
Early Greening,2017-06-17,2017,6,168,36,Corn,NA,NA,NA,NA,14.41041667,2.591266667,2.209013714,9.3,13.51277388,85.29310417,1.676198593,2.288152402,0.611953808,25.564,26.895,17.423,27.029
Early Greening,2017-06-18,2017,6,169,37,Corn,NA,NA,NA,NA,16.83541667,8.378066667,2.742439494,0,27.11775726,64.87525,1.394314934,2.060773801,0.666458867,29.144,29.706,17.871,26.849
Early Greening,2017-06-19,2017,6,170,38,Corn,NA,NA,NA,NA,18.72778333,12.18096458,2.016234727,0,29.3778864,55.33022917,0.930434248,1.870730412,0.940296164,26.393,28.432,17.756,26.713
Early Greening,2017-06-20,2017,6,171,39,Corn,NA,NA,NA,NA,17.31875,10.90901875,1.378366052,0,24.42701754,51.12245833,0.276378304,1.758266155,1.48188785,25.207,27.288,17.673,26.69
